date,credit_rating_ni,gdp_ni,house_mkt_ni,inflation_ni,monetary_ni,oil_ni,unemp_ni,usd_ni,credit_rating_wi,gdp_wi,house_mkt_wi,inflation_wi,monetary_wi,oil_wi,unemp_wi,usd_wi
1985-01-31,1.44988442950199,0.483294809833998,0.606220347917764,1.44988442950199,0.483294809833998,2.41647404916999,0.483294809833998,2.42488139167105,0.606220347917764,0.606220347917764,0.606220347917764,3.03110173958882,1.81866104375329,5.45598313125988,0.483294809833998,2.42488139167105
1985-02-28,1.2135922330097,0.606796116504854,0.437254044599912,1.31176213379973,2.62352426759947,0.437254044599912,0.437254044599912,4.24757281553398,1.2135922330097,0.606796116504854,0.437254044599912,1.82038834951456,2.42718446601941,2.42718446601941,0.606796116504854,4.24757281553398
1985-03-29,0.426136363636363,0.565885206143896,0.437254044599912,0.852272727272727,0.426136363636363,3.39531123686337,0.426136363636363,3.39531123686337,0.426136363636363,0.565885206143896,0.437254044599912,2.26354082457558,1.69765561843168,3.39531123686337,1.13177041228779,3.39531123686337
1985-04-30,0.426136363636363,1.57706093189964,0.437254044599912,3.67980884109916,2.6284348864994,0.473627556512379,3.15412186379928,2.10274790919952,0.426136363636363,1.57706093189964,0.437254044599912,3.67980884109916,2.6284348864994,2.6284348864994,3.15412186379928,2.10274790919952
1985-05-31,0.445822833882535,1.70160295930949,0.437254044599912,0.89164566776507,1.3374685016476,1.3374685016476,0.89164566776507,1.13440197287299,0.445822833882535,1.70160295930949,0.437254044599912,3.40320591861898,1.70160295930949,3.40320591861898,1.70160295930949,1.13440197287299
1985-06-28,0.572737686139748,1.14547537227949,0.398247710075667,0.398247710075667,1.194743130227,0.796495420151334,0.796495420151334,1.14547537227949,0.572737686139748,1.14547537227949,0.398247710075667,2.29095074455899,1.71821305841924,2.29095074455899,1.14547537227949,1.14547537227949
1985-07-31,1.23523093447905,1.23523093447905,0.617615467239527,0.526195378631892,1.05239075726378,2.10478151452756,1.23523093447905,0.617615467239527,1.23523093447905,1.23523093447905,0.617615467239527,1.85284640171858,0.617615467239527,4.32330827067669,1.23523093447905,0.617615467239527
1985-08-30,0.638792102206736,0.461699895068205,0.923399790136411,0.461699895068205,1.38509968520461,0.461699895068205,0.923399790136411,1.9163763066202,0.638792102206736,0.638792102206736,0.638792102206736,4.47154471544715,1.9163763066202,5.74912891986062,2.55516840882694,1.9163763066202
1985-09-30,0.627802690582959,0.420673076923076,0.923399790136411,1.6826923076923,2.52403846153846,1.26201923076923,0.420673076923076,1.88340807174887,0.627802690582959,1.25560538116591,0.638792102206736,4.39461883408071,5.02242152466367,1.88340807174887,0.420673076923076,1.88340807174887
1985-10-31,0.627802690582959,0.442307692307692,1.20073087966588,0.884615384615384,0.884615384615384,1.76923076923076,0.442307692307692,0.600365439832941,0.627802690582959,0.442307692307692,1.20073087966588,1.20073087966588,2.40146175933176,2.40146175933176,0.600365439832941,0.600365439832941
1985-11-29,0.627802690582959,1.17713004484304,1.20073087966588,1.96188340807174,0.6323396567299,1.96188340807174,1.17713004484304,1.2646793134598,0.627802690582959,0.6323396567299,1.20073087966588,1.8970189701897,0.6323396567299,1.8970189701897,1.2646793134598,1.2646793134598
1985-12-31,0.634920634920634,1.26984126984126,1.20073087966588,0.408845939416465,1.22653781824939,0.408845939416465,0.81769187883293,3.17460317460317,0.634920634920634,1.26984126984126,1.20073087966588,2.53968253968253,3.17460317460317,3.8095238095238,1.26984126984126,3.17460317460317
1986-01-31,0.634920634920634,1.95689166193987,0.436432637571157,0.436432637571157,0.872865275142314,3.49146110056926,0.436432637571157,2.6091888825865,0.634920634920634,1.95689166193987,0.436432637571157,4.56608054452637,2.6091888825865,4.56608054452637,2.6091888825865,2.6091888825865
1986-02-28,0.634920634920634,0.62208398133748,0.436432637571157,1.54529650376666,0.77264825188333,2.70426888159165,0.386324125941664,0.386324125941664,0.634920634920634,0.62208398133748,0.436432637571157,4.35458786936236,1.86625194401244,7.46500777604976,1.86625194401244,4.35458786936236
1986-03-31,0.634920634920634,0.768526989935956,0.436432637571157,1.15279048490393,1.92131747483989,2.30558096980786,1.53705397987191,2.44399185336048,0.634920634920634,1.22199592668024,0.436432637571157,1.83299389002036,0.610997963340122,1.83299389002036,1.22199592668024,2.44399185336048
1986-04-30,0.795803942846807,0.397901971423403,0.397901971423403,0.397901971423403,0.795803942846807,2.38741182854042,0.795803942846807,2.25756798358132,0.795803942846807,0.56439199589533,0.56439199589533,2.82195997947665,0.56439199589533,2.82195997947665,1.12878399179066,2.25756798358132
1986-05-30,0.795803942846807,1.19858349223644,0.394406597346719,0.394406597346719,0.788813194693438,2.36643958408031,2.99645873059111,0.599291746118223,0.795803942846807,1.19858349223644,0.394406597346719,2.99645873059111,1.19858349223644,2.99645873059111,2.99645873059111,0.599291746118223
1986-06-30,0.795803942846807,0.387740029542097,0.394406597346719,1.55096011816839,0.775480059084194,1.55096011816839,0.775480059084194,1.1744966442953,0.795803942846807,1.1744966442953,0.394406597346719,2.3489932885906,1.76174496644295,3.5234899328859,1.1744966442953,1.1744966442953
1986-07-31,0.795803942846807,0.437595129375951,0.437595129375951,1.25101985314114,0.437595129375951,2.18797564687975,0.875190258751902,2.50203970628229,0.795803942846807,0.437595129375951,0.625509926570573,1.25101985314114,1.87652977971172,5.62958933913516,0.625509926570573,2.50203970628229
