date,index,lag_index_1,d12,e12,bm,tbl,aaa,baa,lty,ntis,infl,ltr,corpr,svar
2000-10-31,1429.4,1436.51,16.3217,52.4667,0.1493007889,0.0611,0.0755,0.0834,0.06,0.0037587886,0.0017271157,0.0187,0.0045,0.0055680729
2000-11-30,1314.95,1429.4,16.2963,51.2333,0.1572808929,0.0617,0.0745,0.0828,0.0576,0.0011697655,0.0005747126,0.0319,0.0263,0.0032724371
2000-12-29,1320.28,1314.95,16.271,50.0,0.1518515036,0.0577,0.0721,0.0802,0.0558,-0.0022502465,-0.0005743825,0.0243,0.027,0.0052993586
2001-01-31,1366.01,1320.28,16.1717,48.48,0.1504496662,0.0515,0.0715,0.0793,0.0562,-0.0031811365,0.0063218391,0.0005,0.0359,0.0049410477
2001-02-28,1239.94,1366.01,16.0723,46.96,0.1560700913,0.0488,0.071,0.0787,0.0549,-0.0068435975,0.0039977156,0.0191,0.0127,0.0025284469
2001-03-30,1160.33,1239.94,15.973,45.44,0.1331135514,0.0442,0.0698,0.0784,0.0559,-0.0051995393,0.0022753129,-0.0074,-0.0029,0.0071396324
2001-04-30,1249.46,1160.33,15.8773,42.5567,0.1224969006,0.0387,0.072,0.0807,0.0593,-0.0025407595,0.0039727582,-0.0313,-0.0128,0.0074262097
2001-05-31,1255.82,1249.46,15.7817,39.6733,0.120510188,0.0362,0.0729,0.0807,0.0594,-0.0002465548,0.004522329,0.0037,0.0132,0.0025362471
2001-06-29,1224.42,1255.82,15.686,36.79,0.1252094328,0.0349,0.0718,0.0797,0.059,0.0050429431,0.0016882386,0.0085,0.0055,0.0015083692
2001-07-31,1211.23,1224.42,15.7027,33.9633,0.1249665833,0.0351,0.0713,0.0797,0.0561,0.0079158092,-0.0028089888,0.0376,0.0361,0.0028995945
2001-08-31,1133.58,1211.23,15.7193,31.1367,0.1321641438,0.0336,0.0702,0.0785,0.0546,0.0099204931,0.0,0.0206,0.0156,0.0022214855
2001-09-28,1040.94,1133.58,15.736,28.31,0.1486285882,0.0264,0.0717,0.0803,0.0542,0.0086538503,0.0045070423,0.0081,-0.0152,0.0071675871
2001-10-31,1059.78,1040.94,15.7373,27.1033,0.1449013996,0.0216,0.0703,0.0791,0.0506,0.0107516628,-0.003365115,0.0464,0.0437,0.0032497575
2001-11-30,1139.45,1059.78,15.7387,25.8967,0.1334813667,0.0187,0.0697,0.0781,0.0553,0.0111644335,-0.0016882386,-0.0471,-0.0188,0.0021893512
2001-12-31,1148.08,1139.45,15.74,24.69,0.1312178459,0.0169,0.0677,0.0805,0.0575,0.0134699167,-0.003945885,-0.0183,-0.009,0.0017979546
2002-01-31,1130.2,1148.08,15.7367,24.6933,0.1325605487,0.0165,0.0655,0.0787,0.0569,0.0111959739,0.0022637238,0.0138,0.0175,0.0021838889
2002-02-28,1106.73,1130.2,15.7333,24.6967,0.1301190857,0.0173,0.0651,0.0789,0.0563,0.0125035202,0.0039525692,0.0115,0.013,0.002567832
2002-03-28,1147.39,1106.73,15.73,24.7,0.2368334023,0.0179,0.0681,0.0811,0.0604,0.0137640686,0.005624297,-0.0436,-0.0295,0.0020148244
2002-04-30,1076.92,1147.39,15.833,25.38,0.2477323126,0.0172,0.0676,0.0803,0.0575,0.0151126093,0.0055928412,0.041,0.0253,0.0023197168
2002-05-31,1067.14,1076.92,15.936,26.06,0.2482556141,0.0173,0.0675,0.0809,0.0578,0.0222878379,0.0,0.0015,0.0113,0.004101625
2002-06-28,989.81,1067.14,16.039,26.74,0.2665725018,0.017,0.0663,0.0795,0.0566,0.0275349472,0.0005561735,0.0187,0.0073,0.0037079693
2002-07-31,911.62,989.81,15.959,27.84,0.2820321945,0.0168,0.0653,0.079,0.0544,0.0284546499,0.0011117287,0.0303,0.0094,0.0153427914
2002-08-30,916.07,911.62,15.879,28.94,0.284411556,0.0162,0.0637,0.0758,0.051,0.0247560633,0.0033314825,0.0464,0.0452,0.0094092779
2002-09-30,815.29,916.07,15.799,30.04,0.3245551555,0.0163,0.0615,0.074,0.048,0.029309111,0.0016602103,0.0417,0.033,0.0073660612
2002-10-31,885.76,815.29,15.8907,29.2233,0.2934370638,0.0158,0.0632,0.0773,0.0508,0.0256793583,0.0016574586,-0.0294,-0.024,0.0115896791
2002-11-29,936.31,885.76,15.9823,28.4067,0.2769754993,0.0123,0.0631,0.0762,0.0521,0.0229149672,0.0,-0.0122,0.013,0.0044490811
2002-12-31,879.82,936.31,16.074,27.59,0.2953858956,0.0119,0.0621,0.0745,0.0484,0.02573892,-0.0022062879,0.0507,0.0361,0.0026394797
2003-01-31,855.7,879.82,16.124,28.5,0.3059423072,0.0117,0.0617,0.0735,0.0495,0.0282961074,0.0044223328,-0.0106,0.0021,0.0051675134
2003-02-28,841.15,855.7,16.174,29.41,0.3122513206,0.0117,0.0595,0.0706,0.0472,0.0279185778,0.0077050083,0.0329,0.0264,0.0025641601
2003-03-31,848.18,841.15,16.224,30.32,0.2861177008,0.0113,0.0589,0.0695,0.0486,0.0241014888,0.0060076461,-0.0135,-0.008,0.0061361326
2003-04-30,916.92,848.18,16.2043,31.73,0.2696540306,0.0113,0.0574,0.0685,0.0481,0.0199699851,-0.0021715527,0.0102,0.0229,0.0030648283
2003-05-30,963.59,916.92,16.1847,33.14,0.2583755061,0.0107,0.0522,0.0638,0.0436,0.0064434107,-0.0016322089,0.0592,0.0471,0.0022283514
2003-06-30,974.51,963.59,16.165,34.55,0.2544883373,0.0092,0.0497,0.0619,0.0452,0.0012557291,0.0010899183,-0.0154,-0.0143,0.001997741
2003-07-31,990.31,974.51,16.3053,35.8933,0.2476433348,0.009,0.0549,0.0662,0.0542,0.0002654383,0.0010887316,-0.0982,-0.0881,0.0020460594
2003-08-29,1008.01,990.31,16.4457,37.2367,0.2428560733,0.0095,0.0588,0.0701,0.0532,0.0029133312,0.0038064165,0.0166,0.0219,0.0009660247
2003-09-30,995.97,1008.01,16.586,38.58,0.2465417826,0.0094,0.0572,0.0679,0.049,0.0073209622,0.0032502709,0.0546,0.0503,0.0018691217
2003-10-31,1050.71,995.97,16.8523,41.9667,0.2333089667,0.0092,0.057,0.0673,0.0518,0.0072101414,-0.0010799136,-0.0283,-0.0203,0.001407576
2003-11-28,1058.2,1050.71,17.1187,45.3533,0.2337541521,0.0093,0.0565,0.0666,0.0519,0.0100005134,-0.0027027027,-0.0027,0.0052,0.0009196333
2003-12-31,1111.92,1058.2,17.385,48.74,0.2187398648,0.009,0.0562,0.066,0.0511,0.0069460961,-0.0010840108,0.0139,0.0139,0.0008936987
2004-01-30,1131.13,1111.92,17.598,49.8267,0.218027721,0.0088,0.0554,0.0644,0.0499,0.0068458213,0.0048833424,0.0187,0.0187,0.0009788186
2004-02-27,1144.94,1131.13,17.811,50.9133,0.2160532204,0.0093,0.055,0.0627,0.0483,0.0093266154,0.005399568,0.023,0.0178,0.0006107119
2004-03-31,1126.21,1144.94,18.024,52.0,0.2817314655,0.0094,0.0533,0.0611,0.0474,0.0122458054,0.0064446831,0.0141,0.0118,0.0019812629
2004-04-30,1107.3,1126.21,18.2167,53.3833,0.2853718668,0.0094,0.0573,0.0646,0.0531,0.01372988,0.0032017076,-0.0588,-0.0534,0.0012309283
2004-05-28,1120.68,1107.3,18.4093,54.7667,0.2864115739,0.0102,0.0604,0.0675,0.0539,0.0162862947,0.0058510638,-0.0051,-0.0071,0.0009776264
2004-06-30,1140.84,1120.68,18.602,56.15,0.279631603,0.0127,0.0601,0.0678,0.0532,0.0144483006,0.0031729244,0.0121,0.0093,0.0007707514
2004-07-30,1101.72,1140.84,18.789,56.69,0.2877883095,0.0133,0.0582,0.0662,0.0523,0.0146751569,-0.0015814444,0.0155,0.0184,0.0007770892
2004-08-31,1104.24,1101.72,18.976,57.23,0.2868206158,0.0148,0.0565,0.0646,0.0493,0.0142337474,0.0005279831,0.0395,0.0395,0.0014428366
2004-09-30,1114.58,1104.24,19.163,57.77,0.2894853015,0.0165,0.0546,0.0627,0.0488,0.0090860657,0.0021108179,0.0096,0.0101,0.0007056802
2004-10-29,1130.2,1114.58,19.256,58.03,0.2910095966,0.0176,0.0547,0.0621,0.0478,0.0073817623,0.0052659294,0.0154,0.0164,0.0012304868
2004-11-30,1173.82,1130.2,19.349,58.29,0.2798316459,0.0207,0.0552,0.062,0.0502,0.0121340937,0.0005238345,-0.0234,-0.02,0.0008574002
2004-12-31,1211.92,1173.82,19.442,58.55,0.2706192427,0.0219,0.0547,0.0615,0.0484,0.0129602109,-0.0036649215,0.025,0.0257,0.0007278431
2005-01-31,1181.27,1211.92,19.703,59.1067,0.2781798561,0.0233,0.0536,0.0602,0.0465,0.0135400966,0.0021019443,0.03,0.0277,0.0008213965
2005-02-28,1203.6,1181.27,19.964,59.6633,0.2710410236,0.0254,0.052,0.0582,0.0479,0.0117529562,0.0057682223,-0.0128,-0.0112,0.0008344462
2005-03-31,1180.59,1203.6,20.225,60.22,0.3198568893,0.0274,0.054,0.0606,0.0488,0.0090900057,0.0078206465,-0.0072,-0.0125,0.0008598957
2005-04-29,1156.85,1180.59,20.4583,61.2333,0.3296244007,0.0278,0.0533,0.0605,0.0461,0.0079278087,0.0067252975,0.0373,0.0327,0.0018258706
2005-05-31,1191.5,1156.85,20.6917,62.2467,0.3209655046,0.0284,0.0515,0.0601,0.044,0.0047768683,-0.0010277492,0.0297,0.0295,0.0008593927
2005-06-30,1191.33,1191.5,20.925,63.26,0.3269790569,0.0297,0.0496,0.0586,0.0429,0.0053659598,0.0005144033,0.0167,0.0141,0.0005421326
2005-07-29,1234.18,1191.33,21.107,64.33,0.3157342746,0.0322,0.0506,0.0595,0.0456,0.0044914845,0.0046272494,-0.0288,-0.0244,0.0006499133
2005-08-31,1220.33,1234.18,21.289,65.4,0.3205331247,0.0344,0.0509,0.0596,0.0432,0.0054171288,0.0051177073,0.0333,0.0233,0.0006967007
2005-09-30,1228.81,1220.33,21.471,66.47,0.3178915098,0.0342,0.0513,0.0603,0.0464,0.0067287092,0.0122199593,-0.0338,-0.031,0.0006598993
2005-10-31,1207.01,1228.81,21.7193,67.59,0.3218081871,0.0371,0.0535,0.063,0.0484,0.0057613859,0.0020120724,-0.0196,-0.0204,0.0018179843
2005-11-30,1249.48,1207.01,21.9677,68.71,0.3109143456,0.0388,0.0542,0.0639,0.0481,0.0057803274,-0.0080321285,0.0076,0.0099,0.0005398964
2005-12-30,1248.29,1249.48,22.216,69.83,0.3134779566,0.0389,0.0537,0.0632,0.0461,0.0030712058,-0.004048583,0.0267,0.0225,0.0004330003
2006-01-31,1280.08,1248.29,22.4053,70.7767,0.3092262579,0.0424,0.0529,0.0624,0.0474,-0.0004357115,0.0076219512,-0.0118,-0.0093,0.0009753876
2006-02-28,1280.66,1280.08,22.5947,71.7233,0.3056103611,0.0443,0.0535,0.0627,0.0457,0.0020466898,0.0020171457,0.0238,0.0128,0.000648551
2006-03-31,1294.87,1280.66,22.784,72.67,0.3160094407,0.0451,0.0553,0.0641,0.0507,0.0021608169,0.0055359839,-0.0539,-0.0404,0.0005452381
2006-04-28,1310.61,1294.87,23.0017,73.2767,0.3088419778,0.046,0.0584,0.0668,0.0532,-0.0034663477,0.0085085085,-0.0247,-0.0224,0.0005998005
2006-05-31,1270.09,1310.61,23.2193,73.8833,0.3143403075,0.0472,0.0595,0.0675,0.0535,-0.0026480401,0.0049627792,0.001,-0.002,0.001355149
2006-06-30,1270.2,1270.09,23.437,74.49,0.3148502899,0.0479,0.0589,0.0678,0.0531,-0.0021864728,0.0019753086,0.0092,0.0039,0.0021028205
2006-07-31,1276.66,1270.2,23.6567,75.85,0.3138521753,0.0495,0.0585,0.0676,0.0518,-0.002364212,0.0029571217,0.0199,0.0237,0.0014516649
2006-08-31,1303.82,1276.66,23.8763,77.21,0.3084617987,0.0496,0.0568,0.0659,0.0496,-0.0084733019,0.001965602,0.0299,0.0361,0.0004692383
2006-09-29,1335.85,1303.82,24.096,78.57,0.3005932835,0.0481,0.0551,0.0643,0.0484,-0.0094933356,-0.0049043649,0.017,0.0183,0.0005133772
2006-10-31,1377.94,1335.85,24.3587,79.55,0.2905991608,0.0492,0.0551,0.0642,0.0481,-0.0089347348,-0.0054213898,0.0077,0.0127,0.0004505773
2006-11-30,1400.63,1377.94,24.6213,80.53,0.2872418677,0.0494,0.0533,0.062,0.0467,-0.0151059716,-0.0014866204,0.0207,0.0246,0.0005922029
2006-12-29,1418.3,1400.63,24.884,81.51,0.2816823997,0.0485,0.0532,0.0622,0.0491,-0.0150318062,0.0014888337,-0.0236,-0.0232,0.0003575089
2007-01-31,1438.24,1418.3,25.0873,82.0567,0.2781442105,0.0498,0.054,0.0634,0.0502,-0.0139825463,0.0030525273,-0.0102,-0.0051,0.0004504848
2007-02-28,1406.82,1438.24,25.2907,82.6033,0.2861484942,0.0503,0.0539,0.0628,0.0477,-0.0151356164,0.0053503676,0.0335,0.0287,0.001476815
2007-03-30,1420.86,1406.82,25.494,83.15,0.2690500135,0.0494,0.053,0.0627,0.0493,-0.0124806913,0.0091056959,-0.0145,-0.0231,0.001587551
2007-04-30,1482.37,1420.86,25.7193,83.7402,0.2544561689,0.0487,0.0547,0.0639,0.0489,-0.0089050721,0.0064961627,0.0085,0.014,0.0005821437
2007-05-31,1530.62,1482.37,25.9447,84.3305,0.2439114941,0.0473,0.0547,0.0639,0.051,-0.0102762607,0.0061107187,-0.02,-0.0178,0.0006965496
2007-06-29,1503.35,1530.62,26.17,84.9207,0.24789561,0.0461,0.0579,0.067,0.0521,-0.0110574783,0.0019379752,-0.0091,-0.0148,0.001472429
2007-07-31,1455.27,1503.35,26.4393,82.8141,0.2515849644,0.0482,0.0573,0.0665,0.0501,-0.0152554672,-0.0002543772,0.0284,-0.0032,0.0024262621
2007-08-31,1473.99,1455.27,26.7087,80.7074,0.2488398512,0.042,0.0579,0.0665,0.0487,-0.0121935629,-0.0018339022,0.0199,0.0152,0.0051340441
2007-09-28,1526.75,1473.99,26.978,78.6007,0.2392074367,0.0389,0.0574,0.0659,0.0489,-0.013010957,0.0027559074,0.0012,0.0135,0.0018684314
2007-10-31,1549.38,1526.75,27.2293,74.4607,0.2386170601,0.039,0.0566,0.0648,0.048,-0.0179532052,0.0021391913,0.0155,0.0088,0.0016828912
2007-11-30,1481.14,1549.38,27.4807,70.3207,0.2485796916,0.0327,0.0544,0.064,0.0445,-0.0252099346,0.0059396179,0.0468,0.0079,0.0056368201
2007-12-31,1468.36,1481.14,27.732,66.1807,0.2505829731,0.03,0.0549,0.0665,0.045,-0.0415914375,-0.0006708631,-0.0029,0.0028,0.002345333
2008-01-31,1378.55,1468.36,27.922,64.2507,0.2627544223,0.0275,0.0533,0.0654,0.0436,-0.0441865769,0.0049705765,0.0213,0.0017,0.0048317986
2008-02-29,1330.63,1378.55,28.112,62.3207,0.270979321,0.0212,0.0553,0.0682,0.0438,-0.050637917,0.0029041122,0.0018,-0.0071,0.0032256551
2008-03-31,1322.7,1330.63,28.302,60.3907,0.2540575672,0.0126,0.0551,0.0689,0.0432,-0.0528770419,0.0086682129,0.0106,-0.0059,0.0063376489
2008-04-30,1385.59,1322.7,28.4387,57.3838,0.2430146964,0.0129,0.0555,0.0697,0.0458,-0.0498332126,0.0060647784,-0.0288,0.0091,0.0029036914
2008-05-30,1400.38,1385.59,28.5753,54.3769,0.2465106122,0.0173,0.0557,0.0693,0.0475,-0.0463804743,0.008420886,-0.0164,-0.0277,0.0016406621
2008-06-30,1280.0,1400.38,28.712,51.37,0.2744913881,0.0186,0.0568,0.0707,0.046,-0.0483725324,0.0100769969,0.022,-0.0061,0.0034251768
2008-07-31,1267.38,1280.0,28.7593,49.5633,0.2738156551,0.0163,0.0567,0.0716,0.0465,-0.0479465344,0.0052510111,-0.0025,-0.0109,0.004465911
2008-08-29,1282.83,1267.38,28.8067,47.7567,0.2698892455,0.0172,0.0564,0.0715,0.0449,-0.0474507831,-0.0039915623,0.0242,0.0121,0.0034478913
2008-09-30,1166.36,1282.83,28.854,45.95,0.2871235482,0.0113,0.0565,0.0731,0.0443,-0.0503141122,-0.0013830185,0.0112,-0.0863,0.0237746954
2008-10-31,968.75,1166.36,28.6983,35.5933,0.3340993736,0.0067,0.0628,0.0888,0.0478,-0.0576541915,-0.0101013333,-0.0383,-0.045,0.0580884926
2008-11-28,896.24,968.75,28.5427,25.2367,0.3528673559,0.0019,0.0612,0.0921,0.0372,-0.0545507177,-0.0191528953,0.1443,0.1174,0.0362570851
2008-12-31,903.25,896.24,28.387,14.88,0.3549842247,0.0003,0.0505,0.0843,0.0303,-0.0247680042,-0.0103424738,0.0967,0.156,0.0200899467
2009-01-30,825.88,903.25,28.0097,12.2067,0.3893931402,0.0013,0.0505,0.0814,0.0394,-0.0253466663,0.0043524174,-0.1124,-0.0949,0.0119710969
2009-02-27,735.09,825.88,27.6323,9.5333,0.441103055,0.003,0.0527,0.0808,0.0401,-0.0252595038,0.004972933,-0.0056,-0.0308,0.0099611624
2009-03-31,797.87,735.09,27.255,6.86,0.2965282852,0.0021,0.055,0.0842,0.0355,-0.0377581365,0.0024317485,0.0641,-0.0018,0.0203644278
2009-04-30,872.81,797.87,26.7013,7.0767,0.2762275775,0.0016,0.0539,0.0839,0.041,-0.0313604081,0.0024963683,-0.0649,-0.003,0.0075510657
2009-05-29,919.14,872.81,26.1477,7.2933,0.2654320479,0.0018,0.0554,0.0806,0.0432,-0.0247790375,0.0028887638,-0.0248,0.0489,0.0063810914
2009-06-30,919.32,919.14,25.594,7.51,0.2671078489,0.0018,0.0561,0.075,0.0429,-0.022539012,0.0085898923,0.0083,0.035,0.0034725229
2009-07-31,987.48,919.32,25.0297,9.1867,0.2460047909,0.0018,0.0541,0.0709,0.043,-0.0141895962,-0.0015855869,0.0019,0.0565,0.0037711532
2009-08-31,1020.62,987.48,24.4653,10.8633,0.2375940895,0.0017,0.0526,0.0658,0.0415,-0.0081732327,0.00224285,0.0231,0.0235,0.0021777354
2009-09-30,1057.08,1020.62,23.901,12.54,0.232310024,0.0012,0.0513,0.0631,0.0403,-6.33741e-05,0.0006254807,0.0176,0.0273,0.0019126576
2009-10-30,1036.19,1057.08,23.4023,25.35,0.2322992609,0.0007,0.0515,0.0629,0.042,0.0031459493,0.0009631012,-0.0171,0.0016,0.0038980191
2009-11-30,1095.63,1036.19,22.9037,38.16,0.2181048716,0.0005,0.0519,0.0632,0.0406,0.0074640339,0.0007077534,0.0208,0.0044,0.0020013324
2009-12-31,1115.1,1095.63,22.405,50.97,0.2163645169,0.0005,0.0526,0.0637,0.0458,0.0105338212,-0.0017611982,-0.0584,-0.0275,0.0009334541
2010-01-29,1073.87,1115.1,22.238,54.29,0.2241170201,0.0006,0.0526,0.0625,0.0441,0.0133501504,0.0034174736,0.0264,0.0096,0.0019917045
2010-02-26,1104.49,1073.87,22.071,57.61,0.2185184683,0.0011,0.0535,0.0634,0.0441,0.0138626995,0.0002492074,0.0032,0.0039,0.0023732563
2010-03-31,1169.43,1104.49,21.904,60.93,0.3818781703,0.0015,0.0527,0.0627,0.0458,0.0263372317,0.0041062835,-0.0179,0.0045,0.0006334369
2010-04-30,1186.69,1169.43,21.9483,62.9867,0.3766061292,0.0016,0.0529,0.0625,0.0437,0.0266170506,0.0017368849,0.0304,0.0357,0.0017938674
2010-05-28,1089.41,1186.69,21.9927,65.0433,0.4090027948,0.0016,0.0496,0.0605,0.0407,0.0256826975,0.0007751974,0.0437,-0.0051,0.0081077913
2010-06-30,1030.71,1089.41,22.037,67.1,0.4241765415,0.0012,0.0488,0.0623,0.0376,0.018726384,-0.0009762671,0.0446,0.0519,0.0055917262
2010-07-30,1101.6,1030.71,22.1423,68.6867,0.3961335532,0.0016,0.0472,0.0601,0.0377,0.0155178148,0.0002110431,0.0024,0.017,0.0033488263
2010-08-31,1049.33,1101.6,22.2477,70.2733,0.4139816191,0.0016,0.0449,0.0566,0.0327,0.011120043,0.0013806643,0.0702,0.0473,0.0027046066
2010-09-30,1141.2,1049.33,22.353,71.86,0.3843057828,0.0015,0.0453,0.0566,0.0341,0.0032391646,0.0005817362,-0.0153,-0.0144,0.0023371919
2010-10-29,1183.26,1141.2,22.4783,73.69,0.3728872859,0.0013,0.0468,0.0572,0.0367,0.0071447693,0.0012451989,-0.0317,-0.0203,0.0010800444
2010-11-30,1180.55,1183.26,22.6037,75.52,0.3766947543,0.0014,0.0487,0.0592,0.038,0.0147596386,0.0004206464,-0.0137,-0.0057,0.0017379156
2010-12-31,1257.64,1180.55,22.729,77.35,0.3581003169,0.0014,0.0502,0.061,0.0414,0.0125735064,0.0017184408,-0.0388,-0.0036,0.00083212
2011-01-31,1286.12,1257.64,22.963,78.67,0.3486322237,0.0015,0.0504,0.0609,0.0432,0.0153358819,0.0047632301,-0.0196,-0.0198,0.0008632404
2011-02-28,1327.22,1286.12,23.197,79.99,0.3390965735,0.0013,0.0522,0.0615,0.0426,0.0158965366,0.004931365,0.0113,0.0157,0.0010655488
2011-03-31,1325.83,1327.22,23.431,81.31,0.3542699394,0.001,0.0513,0.0603,0.0429,0.0124542545,0.009751072,-0.0006,-0.0072,0.0023472688
2011-04-29,1363.61,1325.83,23.7343,82.1633,0.3406968012,0.0006,0.0516,0.0602,0.0416,0.009363301,0.0064394295,0.0199,0.0239,0.0006365422
2011-05-31,1345.2,1363.61,24.0377,83.0167,0.3472221891,0.0004,0.0496,0.0578,0.0391,0.0090947339,0.0047041875,0.0355,0.0257,0.0009341908
2011-06-30,1320.64,1345.2,24.341,83.87,0.3515700392,0.0004,0.0499,0.0575,0.0409,0.0117181203,-0.0010709671,-0.0179,-0.021,0.0022947485
2011-07-29,1292.28,1320.64,24.621,84.9067,0.359418903,0.0004,0.0493,0.0576,0.0378,0.012368431,0.0008860457,0.0422,0.0473,0.0018307592
2011-08-31,1218.89,1292.28,24.901,85.9433,0.3758125221,0.0002,0.0437,0.0536,0.0315,0.0127669282,0.0027575889,0.0862,0.024,0.0192221988
2011-09-30,1131.42,1218.89,25.181,86.98,0.399922847,0.0001,0.0409,0.0527,0.0265,0.0130924463,0.0015184621,0.0704,0.0575,0.0069157356
2011-10-31,1253.3,1131.42,25.5957,86.97,0.3650779046,0.0002,0.0398,0.0537,0.0291,0.0079284603,-0.0020626826,-0.0306,0.0094,0.0074008814
2011-11-30,1246.96,1253.3,26.0103,86.96,0.3623298975,0.0001,0.0387,0.0514,0.0273,-0.0043355703,-0.0008435613,0.0251,-0.0356,0.0076795427
2011-12-30,1257.6,1246.96,26.425,86.95,0.3572325407,0.0001,0.0393,0.0525,0.0255,-0.0064950914,-0.0024665164,0.027,0.0512,0.0027640646
2012-01-31,1312.41,1257.6,26.7343,87.48,0.3454873026,0.0003,0.0385,0.0523,0.0249,-0.0130701362,0.0044001914,0.0002,0.0194,0.0006481559
2012-02-29,1365.68,1312.41,27.0437,88.01,0.3369739354,0.0009,0.0385,0.0514,0.0272,-0.0144668423,0.0044029736,-0.0196,0.0057,0.0006236909
2012-03-30,1408.47,1365.68,27.353,88.54,0.3461819674,0.0008,0.0399,0.0523,0.0297,-0.0137731185,0.0075945586,-0.0302,-0.0303,0.0011553018
2012-04-30,1397.91,1408.47,27.6753,88.3333,0.3461403112,0.0008,0.0396,0.0519,0.0268,-0.0124042349,0.0030210295,0.0409,0.0251,0.0016275337
2012-05-31,1310.33,1397.91,27.9977,88.1267,0.3690473597,0.0009,0.038,0.0507,0.0221,-0.0160615388,-0.0011734794,0.0643,0.0344,0.0014960927
2012-06-29,1362.16,1310.33,28.32,87.92,0.3551038851,0.0009,0.0364,0.0502,0.0233,-0.0198201448,-0.0014663969,-0.0136,0.0064,0.0034372579
2012-07-31,1379.32,1362.16,28.7433,87.4467,0.3515937051,0.001,0.034,0.0487,0.0216,-0.021091208,-0.0016297859,0.0247,0.0612,0.0015528655
2012-08-31,1406.58,1379.32,29.1667,86.9733,0.3493870523,0.001,0.0348,0.0491,0.0223,-0.0205355781,0.0055651582,-0.0068,-0.0093,0.0007271255
2012-09-28,1440.67,1406.58,29.59,86.5,0.3403829538,0.0011,0.0349,0.0484,0.0235,-0.0181530818,0.0044622123,-0.0146,-0.0126,0.001044683
2012-10-31,1412.16,1440.67,30.1423,86.5033,0.3492371221,0.001,0.0347,0.0458,0.0238,-0.0164432895,-0.0003889251,-0.0014,0.0206,0.0009255257
2012-11-30,1416.18,1412.16,30.6946,86.5067,0.3511375309,0.0009,0.035,0.0451,0.0228,-0.012810835,-0.0047380867,0.0144,-0.0092,0.0019026506
2012-12-31,1426.19,1416.18,31.2469,86.51,0.3490324432,0.0007,0.0365,0.0463,0.0246,-0.0122580261,-0.0026930645,-0.0202,-0.0062,0.0010357123
2013-01-31,1498.11,1426.19,31.5353,86.9067,0.3299840266,0.0007,0.038,0.0473,0.0291,-0.0086791445,0.0029573042,-0.0332,-0.0313,0.0009067699
2013-02-28,1514.68,1498.11,31.8236,87.3033,0.3254312323,0.001,0.039,0.0485,0.0285,-0.0095256563,0.0081900295,0.0114,0.0093,0.0012427657
2013-03-28,1569.19,1514.68,32.1119,87.7,0.3461299966,0.0009,0.0393,0.0485,0.0287,-0.009549838,0.0026145086,-0.0062,-0.0018,0.0004844991
2013-04-30,1597.57,1569.19,32.4967,88.7833,0.3400362539,0.0006,0.0373,0.0459,0.0264,-0.0086683749,-0.0010396395,0.0378,0.0349,0.0016827298
2013-05-31,1630.74,1597.57,32.8815,89.8667,0.3338325978,0.0004,0.0389,0.0473,0.0309,-0.0046897183,0.0017804078,-0.0629,-0.0536,0.0010155597
2013-06-28,1606.28,1630.74,33.2663,90.95,0.338444358,0.0005,0.0427,0.0519,0.033,0.0001455983,0.0023997081,-0.0285,-0.0371,0.0022476411
2013-07-31,1685.73,1606.28,33.6455,92.09,0.3255625651,0.0004,0.0434,0.0532,0.0344,0.0083903967,0.0003939975,-0.0173,0.0031,0.0005020771
2013-08-30,1632.97,1685.73,34.0247,93.23,0.3407133274,0.0004,0.0454,0.0542,0.0351,0.0103574955,0.0012029316,-0.0079,-0.0074,0.0009504377
2013-09-30,1681.55,1632.97,34.4039,94.37,0.3335214846,0.0002,0.0464,0.0547,0.0349,0.010143778,0.0011630045,0.0061,0.0014,0.0006222294
2013-10-31,1756.54,1681.55,34.6,96.3133,0.324594825,0.0005,0.0453,0.0531,0.0342,0.0096467561,-0.0025752833,0.0128,0.0211,0.0014383614
2013-11-29,1805.81,1756.54,34.796,98.2567,0.3136852784,0.0007,0.0463,0.0538,0.0361,0.0103455674,-0.0020424242,-0.0236,-0.0086,0.0006444174
2013-12-31,1848.36,1805.81,34.992,100.2,0.3044081256,0.0007,0.0462,0.0538,0.0378,0.012168529,-8.58115e-05,-0.0207,0.0002,0.000745536
2014-01-31,1782.59,1848.36,35.4039,100.4167,0.3214292767,0.0004,0.0449,0.0519,0.0342,0.0137911111,0.0037202477,0.0548,0.0331,0.0013035689
2014-02-28,1859.45,1782.59,35.8158,100.6333,0.3091630718,0.0005,0.0445,0.051,0.0339,0.0166176547,0.0036979087,0.0074,0.0168,0.0012535627
2014-03-31,1872.34,1859.45,36.2277,100.85,0.3506160657,0.0005,0.0438,0.0506,0.0337,0.0164630726,0.0064400441,0.0063,0.0062,0.0008690643
2014-04-30,1883.95,1872.34,36.612,101.6067,0.3480113191,0.0003,0.0424,0.049,0.0326,0.016696287,0.0032967545,0.0181,0.016,0.0013626644
2014-05-30,1923.57,1883.95,36.9963,102.3633,0.345173256,0.0003,0.0416,0.0476,0.0309,0.0140260119,0.0034926098,0.0279,0.0188,0.0005551927
2014-06-30,1960.23,1923.57,37.3807,103.12,0.3429284585,0.0004,0.0425,0.048,0.0313,0.0139312308,0.0018621269,-0.0025,0.002,0.0002819987
