date,credit_rating,gdp,house_mkt,inflation,monetary,oil,unemp,usd
1985-01-31,1.028052388709877,0.5447575788758809,0.303110173958882,2.240493084545405,1.150977926793644,3.936228590214935,0.241647404916999,1.212440695835525
1985-02-28,0.60679611650485,0.303398058252427,0.218627022299956,1.566075241657145,2.52535436680944,1.432219255309661,0.522025080552383,2.12378640776699
1985-03-29,0.2130681818181815,0.282942603071948,0.0,1.5579067759241536,1.0618959910340215,1.697655618431685,0.7789533879620765,1.697655618431685
1985-04-30,0.0,0.78853046594982,0.0,1.83990442054958,1.3142174432497,1.5510312215058895,1.57706093189964,1.05137395459976
1985-05-31,0.2229114169412675,0.850801479654745,0.0,2.147425793192025,1.519535730478545,2.37033721013329,1.29662431353728,0.567200986436495
1985-06-28,0.286368843069874,0.572737686139745,0.1991238550378335,1.3445992273173286,1.4564780943231201,1.543723082355162,0.970985396215412,0.572737686139745
1985-07-31,0.617615467239525,0.617615467239525,0.3088077336197635,1.189520890175236,0.8350031122516535,3.214044892602125,0.617615467239525,0.3088077336197635
1985-08-30,0.319396051103368,0.5502459986374705,0.7810959461715735,2.4666223052576774,1.6507379959124049,3.1054144074644126,1.7392840994816754,0.9581881533101
1985-09-30,0.3139013452914795,0.838139229044493,0.0,3.0386555708865046,3.773229993101065,1.57271365125905,0.210336538461538,0.941704035874435
1985-10-31,0.0,0.221153846153846,0.60036543983294,1.042673132140632,1.643038571973572,2.08534626428126,0.5213365660703165,0.3001827199164705
1985-11-29,0.0,0.90473485078647,0.0,1.92945118913072,0.31616982836495,1.92945118913072,1.22090467915142,0.6323396567299
1985-12-31,0.317460317460317,0.63492063492063,0.0,1.4742642395494976,2.20057049642628,2.1091848744701327,1.043766574337095,1.587301587301585
1986-01-31,0.0,0.978445830969935,0.2182163187855785,2.5012565910487634,1.7410270788644069,4.028770822547815,1.5228107600788285,1.30459444129325
1986-02-28,0.0,0.31104199066874,0.0,2.94994218656451,1.3194500979478851,5.084638328820705,1.126288034977052,2.3704559976520123
1986-03-31,0.0,0.9952614583080981,0.0,1.492892187462145,1.266157719090006,2.06928742991411,1.379524953276075,1.22199592668024
1986-04-30,0.3979019714234035,0.4811469836593665,0.4811469836593665,1.6099309754500266,0.6800979693710685,2.604685904008535,0.9622939673187334,1.12878399179066
1986-05-30,0.0,0.59929174611822,0.1972032986733595,1.6954326639689143,0.993698343464939,2.68144915733571,1.498229365295555,0.2996458730591115
1986-06-30,0.0,0.7811183369186985,0.0,1.949976703379495,1.2686125127635721,2.537225025527145,0.9749883516897471,0.58724832214765
1986-07-31,0.0,0.2187975646879755,0.531552527973262,0.62550992657057,1.1570624545438355,3.908782493007455,0.7503500926612375,1.251019853141145
1986-08-29,0.0,0.188984881209503,0.626304801670145,1.128442083714718,1.50641184613372,1.630579365759296,0.815289682879648,1.25260960334029
1986-09-30,0.0,0.0,0.0,1.9763257021430802,1.1845024375095035,2.00852099817407,1.7638884676896236,1.33901399878271
1986-10-31,0.0,0.0,0.0,1.470635512797585,1.396199232557179,4.902118375991965,0.980423675198393,0.603991596638655
1986-11-28,0.2978850163836755,0.7675618211198665,0.0,1.3633318538872163,0.2978850163836755,1.6612168702708914,0.469676804736192,1.1915400655347
1986-12-31,0.0,0.5259200183461066,0.8269671387649535,1.50523560209424,1.4290613796026486,1.7301085000214984,0.90314136125654,0.301047120418848
1987-01-30,0.0,0.0,0.3248670998227995,0.86365874262498,0.9666407287609545,2.274069698759595,1.0775832856043654,0.974601299468395
1987-02-27,0.0,0.636132315521625,0.2024701356549905,2.40021133142403,2.83387351129067,3.9905421202281,0.95419847328244,0.95419847328244
1987-03-31,0.0,0.0,0.299564270152505,2.858137790635375,1.53514411228972,1.110843244401584,1.447730276081285,1.19825708061002
1987-04-30,0.0,0.89406664860471,0.0,1.788133297209425,0.59604443240314,1.4389563097977751,1.402816834154944,1.192088864806285
1987-05-29,0.0,0.5003396549028984,0.0,0.882644406404808,1.4279014923587254,1.3098665889577414,0.8095269340548406,0.618374558303885
1987-06-30,0.0,0.6092495153697,0.7792741643730929,1.218499030739405,0.8465742187138204,2.6743227648229353,0.3046247576848515,1.523123788424255
1987-07-31,0.0,0.0,0.0,1.4363076005597506,1.4363076005597506,1.4363076005597506,0.64066852367688,0.64066852367688
1987-08-31,0.3352490421455935,0.670498084291185,0.3352490421455935,1.556912269754491,0.886414185463301,2.659242556389905,0.886414185463301,1.340996168582375
1987-09-30,0.0,0.332025354663447,0.0,1.036100456007587,1.4654594648864354,1.1334341102229855,1.7001511653344799,0.66405070932689
1987-10-30,0.0,0.616937745372965,0.0,2.5700364030548193,3.803105589801945,2.0561903832436195,0.616937745372965,2.77621985417835
1987-11-30,0.5231400145833225,0.0,0.0,2.3514385126967845,1.3725696500491795,0.5231400145833225,1.7662704374507499,1.30515848353014
1987-12-31,0.0,0.64174107142857,0.0,3.0673994467238552,2.0341348843715,3.0673994467238552,1.713264348657215,1.92522321428571
1988-01-29,0.0,0.2117789431222265,0.0,1.6498352585072231,1.86161420162945,1.4380563153849966,1.1314869723193064,0.613138686131385
1988-02-29,0.0,0.618556701030925,0.3092783505154635,1.237113402061855,1.237113402061855,1.237113402061855,0.618556701030925,1.237113402061855
1988-03-31,0.0,0.587334014300305,0.293667007150153,2.349336057201225,1.1071119140969354,1.468335035750765,1.1071119140969354,0.881001021450455
1988-04-29,0.0,1.104202308809072,0.0,1.323821635309804,1.028960641207024,1.028960641207024,1.76916596461668,0.58972198820556
