date,credit_rating,gdp,house_mkt,inflation,monetary,oil,unemp,usd
1985-01-31,1.028052388709877,0.5447575788758809,0.606220347917764,2.240493084545405,1.150977926793644,3.936228590214935,0.483294809833998,2.42488139167105
1985-02-28,1.2135922330097,0.606796116504854,0.437254044599912,1.566075241657145,2.52535436680944,1.432219255309661,0.522025080552383,4.24757281553398
1985-03-29,0.426136363636363,0.565885206143896,0.437254044599912,1.5579067759241536,1.0618959910340215,3.39531123686337,0.7789533879620765,3.39531123686337
1985-04-30,0.426136363636363,1.57706093189964,0.437254044599912,3.67980884109916,2.6284348864994,1.5510312215058895,3.15412186379928,2.10274790919952
1985-05-31,0.445822833882535,1.70160295930949,0.437254044599912,2.147425793192025,1.519535730478545,2.37033721013329,1.29662431353728,1.13440197287299
1985-06-28,0.572737686139748,1.14547537227949,0.398247710075667,1.3445992273173286,1.4564780943231201,1.543723082355162,0.970985396215412,1.14547537227949
1985-07-31,1.23523093447905,1.23523093447905,0.617615467239527,1.189520890175236,0.8350031122516535,3.214044892602125,1.23523093447905,0.617615467239527
1985-08-30,0.638792102206736,0.5502459986374705,0.7810959461715735,2.4666223052576774,1.6507379959124049,3.1054144074644126,1.7392840994816754,1.9163763066202
1985-09-30,0.627802690582959,0.838139229044493,0.7810959461715735,3.0386555708865046,3.773229993101065,1.57271365125905,0.420673076923076,1.88340807174887
1985-10-31,0.627802690582959,0.442307692307692,1.20073087966588,1.042673132140632,1.643038571973572,2.08534626428126,0.5213365660703165,0.600365439832941
1985-11-29,0.627802690582959,0.90473485078647,1.20073087966588,1.92945118913072,0.6323396567299,1.92945118913072,1.22090467915142,1.2646793134598
1985-12-31,0.634920634920634,1.26984126984126,1.20073087966588,1.4742642395494976,2.20057049642628,2.1091848744701327,1.043766574337095,3.17460317460317
1986-01-31,0.634920634920634,1.95689166193987,0.436432637571157,2.5012565910487634,1.7410270788644069,4.028770822547815,1.5228107600788285,2.6091888825865
1986-02-28,0.634920634920634,0.62208398133748,0.436432637571157,2.94994218656451,1.3194500979478851,5.084638328820705,1.126288034977052,2.3704559976520123
1986-03-31,0.634920634920634,0.9952614583080981,0.436432637571157,1.492892187462145,1.266157719090006,2.06928742991411,1.379524953276075,2.44399185336048
1986-04-30,0.795803942846807,0.4811469836593665,0.4811469836593665,1.6099309754500266,0.6800979693710685,2.604685904008535,0.9622939673187334,2.25756798358132
1986-05-30,0.795803942846807,1.19858349223644,0.394406597346719,1.6954326639689143,0.993698343464939,2.68144915733571,2.99645873059111,0.599291746118223
1986-06-30,0.795803942846807,0.7811183369186985,0.394406597346719,1.949976703379495,1.2686125127635721,2.537225025527145,0.9749883516897471,1.1744966442953
1986-07-31,0.795803942846807,0.437595129375951,0.531552527973262,1.25101985314114,1.1570624545438355,3.908782493007455,0.7503500926612375,2.50203970628229
1986-08-29,0.795803942846807,0.377969762419006,1.25260960334029,1.128442083714718,1.50641184613372,1.630579365759296,0.815289682879648,2.50521920668058
1986-09-30,0.795803942846807,0.377969762419006,1.25260960334029,1.9763257021430802,1.1845024375095035,4.01704199634814,1.7638884676896236,2.67802799756542
1986-10-31,0.795803942846807,0.377969762419006,1.25260960334029,1.470635512797585,1.396199232557179,4.902118375991965,0.980423675198393,1.20798319327731
1986-11-28,0.595770032767351,0.7675618211198665,1.25260960334029,1.3633318538872163,0.595770032767351,1.6612168702708914,0.469676804736192,2.3830801310694
1986-12-31,0.595770032767351,0.5259200183461066,0.8269671387649535,3.01047120418848,1.4290613796026486,1.7301085000214984,1.80628272251308,0.602094240837696
1987-01-30,0.595770032767351,0.5259200183461066,0.649734199645599,0.86365874262498,0.9666407287609545,4.54813939751919,1.0775832856043654,1.94920259893679
1987-02-27,0.595770032767351,1.27226463104325,0.404940271309981,2.40021133142403,2.83387351129067,3.9905421202281,1.90839694656488,1.90839694656488
1987-03-31,0.595770032767351,1.27226463104325,0.59912854030501,2.858137790635375,1.53514411228972,1.110843244401584,1.447730276081285,2.39651416122004
1987-04-30,0.595770032767351,1.78813329720942,0.59912854030501,3.57626659441885,1.19208886480628,1.4389563097977751,1.402816834154944,2.38417772961257
1987-05-29,0.595770032767351,0.5003396549028984,0.59912854030501,0.882644406404808,1.4279014923587254,1.3098665889577414,0.8095269340548406,1.23674911660777
1987-06-30,0.595770032767351,1.2184990307394,0.7792741643730929,2.43699806147881,0.8465742187138204,2.6743227648229353,0.609249515369703,3.04624757684851
1987-07-31,0.595770032767351,1.2184990307394,0.7792741643730929,1.4363076005597506,1.4363076005597506,1.4363076005597506,1.28133704735376,1.28133704735376
1987-08-31,0.670498084291187,1.34099616858237,0.670498084291187,1.556912269754491,0.886414185463301,2.659242556389905,0.886414185463301,2.68199233716475
1987-09-30,0.670498084291187,0.664050709326894,0.670498084291187,1.036100456007587,1.4654594648864354,1.1334341102229855,1.7001511653344799,1.32810141865378
1987-10-30,0.670498084291187,1.23387549074593,0.670498084291187,2.5700364030548193,3.803105589801945,2.0561903832436195,1.23387549074593,5.5524397083567
1987-11-30,0.5231400145833225,1.23387549074593,0.670498084291187,2.3514385126967845,1.3725696500491795,0.5231400145833225,1.7662704374507499,2.61031696706028
1987-12-31,0.5231400145833225,1.28348214285714,0.670498084291187,3.0673994467238552,2.0341348843715,3.0673994467238552,1.713264348657215,3.85044642857142
1988-01-29,0.5231400145833225,0.423557886244453,0.670498084291187,1.6498352585072231,1.86161420162945,1.4380563153849966,1.1314869723193064,1.22627737226277
